ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Cuomo,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 6:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 7:00:00 AM,$0.39,$0.56,$0.35,$0.51,19472
Sanders,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Trump,11/4/2020 7:00:00 AM,$0.69,$0.70,$0.53,$0.56,18751
Gillibrand,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 7:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,1044
Warren,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 8:00:00 AM,$0.51,$0.52,$0.34,$0.39,58497
Sanders,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,32
Trump,11/4/2020 8:00:00 AM,$0.56,$0.74,$0.49,$0.63,91038
Gillibrand,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,887
Steyer,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 8:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,883
Warren,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 9:00:00 AM,$0.39,$0.40,$0.30,$0.32,40646
Sanders,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Trump,11/4/2020 9:00:00 AM,$0.63,$0.76,$0.63,$0.72,56540
Gillibrand,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,35
Cuban,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,1750
Steyer,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 9:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 10:00:00 AM,$0.32,$0.32,$0.30,$0.30,1
Sanders,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,11/4/2020 10:00:00 AM,$0.72,$0.76,$0.72,$0.72,76
Gillibrand,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 10:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,2361
Warren,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,934
Booker,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Biden,11/4/2020 11:00:00 AM,$0.30,$0.72,$0.30,$0.63,48696
Sanders,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,956
Pence,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,880
Trump,11/4/2020 11:00:00 AM,$0.72,$0.72,$0.40,$0.43,53086
Gillibrand,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Cuban,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Zuckerberg,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Haley,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Ryan,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Bloomberg,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,923
Yang,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,913
Buttigieg,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,923
Gabbard,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Clinton,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,1753
Steyer,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Jorgensen,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
West,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 11:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Warren,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 12:00:00 PM,$0.63,$0.80,$0.55,$0.73,42770
Sanders,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Trump,11/4/2020 12:00:00 PM,$0.43,$0.46,$0.34,$0.36,56321
Gillibrand,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,1
West,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 12:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,1052
Warren,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 1:00:00 PM,$0.73,$0.85,$0.71,$0.77,53728
Sanders,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,1929
Trump,11/4/2020 1:00:00 PM,$0.36,$0.38,$0.19,$0.30,71224
Gillibrand,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,1
Brown,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,1947
Steyer,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 1:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,1735
Warren,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,1
Booker,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 2:00:00 PM,$0.77,$0.82,$0.72,$0.77,56105
Sanders,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,840
Pence,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,894
Trump,11/4/2020 2:00:00 PM,$0.30,$0.37,$0.20,$0.31,53129
Gillibrand,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,841
Cuban,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,840
Zuckerberg,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,840
Haley,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,1
Ryan,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,1725
Steyer,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 2:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,2257
Warren,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 3:00:00 PM,$0.77,$0.89,$0.76,$0.85,66013
Sanders,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,39
Pence,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,858
Trump,11/4/2020 3:00:00 PM,$0.31,$0.33,$0.14,$0.19,96955
Gillibrand,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,1709
Steyer,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 3:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,1343
Warren,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 4:00:00 PM,$0.85,$0.87,$0.81,$0.86,43334
Sanders,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,100
Pence,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,487
Trump,11/4/2020 4:00:00 PM,$0.19,$0.23,$0.13,$0.20,82217
Gillibrand,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,30
Ryan,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,33
Steyer,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 4:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,246
Warren,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/4/2020 5:00:00 PM,$0.86,$0.87,$0.74,$0.82,49003
Sanders,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,800
Pence,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,25042
Trump,11/4/2020 5:00:00 PM,$0.20,$0.25,$0.17,$0.21,51163
Gillibrand,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
West,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/4/2020 5:00:00 PM,$0.01,$0.01,$0.01,$0.01,0
